customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,NumServices,HighRiskContract,AutoPayment,FiberOpticUser,FamilyCustomer,SeniorHighCharges,LongTermCustomer,ServiceValueScore
9445-ZUEQE,Male,0,1,1,27,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),85.2,2151.6,0,2-4 Years,79.68888888888888,3,1,1,1,1,0.0,1,0.035211267605633804
1091-SOZGA,Female,0,1,1,56,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),99.8,5515.45,0,4-6 Years,98.49017857142856,4,0,1,1,1,0.0,1,0.04008016032064128
2928-HLDBA,Female,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.7,112.75,0,0-1 Year,18.791666666666668,0,1,0,0,0,0.0,0,0.0
0404-SWRVG,Male,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,229.55,1,0-1 Year,76.51666666666667,1,1,0,1,0,0.0,0,0.013440860215053762
6497-TILVL,Female,0,1,1,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,50.7,350.35,0,0-1 Year,50.05,1,1,0,0,1,0.0,0,0.01972386587771203
7219-TLZHO,Female,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.85,62.9,0,0-1 Year,15.725,0,1,0,0,1,0.0,0,0.0
4622-YNKIJ,Male,0,0,0,33,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,1,Electronic check,88.95,3027.65,0,2-4 Years,91.7469696969697,3,0,0,1,0,0.0,1,0.03372681281618887
4412-YLTKF,Female,1,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.05,2135.5,1,2-4 Years,79.0925925925926,2,1,0,1,0,78.05,1,0.025624599615631006
6734-PSBAW,Male,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),23.55,1723.95,0,4-6 Years,23.94375,1,0,1,0,1,0.0,1,0.04246284501061571
3930-ZGWVE,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,0,0-1 Year,19.75,0,1,0,0,0,0.0,0,0.0
2639-UGMAZ,Male,1,0,0,71,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,56.45,3985.35,0,4-6 Years,56.131690140845066,4,0,0,0,0,56.45,1,0.07085916740478299
2876-GZYZC,Female,0,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.95,1215.65,0,1-2 Years,93.51153846153846,2,1,0,1,0,0.0,0,0.02326934264107039
6207-WIOLX,Female,0,1,1,25,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),58.6,1502.65,1,2-4 Years,60.106,5,1,1,0,1,0.0,1,0.08532423208191126
8587-XYZSF,Male,0,0,0,67,1,No,DSL,No,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),50.55,3260.1,0,4-6 Years,48.65820895522388,1,0,1,0,0,0.0,1,0.019782393669634028
3091-FYHKI,Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.45,35.45,1,0-1 Year,35.45,1,1,0,0,0,0.0,0,0.028208744710860365
2372-HWUHI,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.35,81.25,1,0-1 Year,40.625,0,1,0,0,0,0.0,0,0.0
7799-LGRDP,Female,0,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1188.2,0,2-4 Years,27.632558139534886,1,0,1,0,0,0.0,1,0.038910505836575876
7850-VWJUU,Female,0,0,0,23,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.0,1778.5,0,1-2 Years,77.32608695652173,1,1,1,1,0,0.0,0,0.013333333333333334
3774-VBNXY,Female,0,1,1,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,1277.75,0,4-6 Years,19.96484375,0,0,0,0,1,0.0,1,0.0
6217-KDYWC,Male,0,0,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.6,1170.55,0,4-6 Years,20.5359649122807,0,0,0,0,1,0.0,1,0.0
0390-DCFDQ,Female,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.45,70.45,1,0-1 Year,70.45,0,1,0,1,1,70.45,0,0.0
3146-MSEGF,Female,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.05,6425.65,0,4-6 Years,89.24513888888889,7,0,1,0,1,88.05,1,0.07950028392958547
4080-OGPJL,Female,0,0,0,8,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,71.15,563.65,1,0-1 Year,70.45625,4,1,0,0,0,0.0,0,0.05621925509486999
1095-WGNGG,Female,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),101.05,5971.25,0,4-6 Years,97.88934426229508,4,0,1,1,1,0.0,1,0.039584364176150424
2636-SJDOU,Male,0,0,0,64,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),84.3,5289.05,0,4-6 Years,82.64140625,3,0,1,1,0,0.0,1,0.03558718861209965
1131-QQZEB,Male,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.95,1756.2,0,4-6 Years,24.735211267605635,1,0,1,0,1,23.95,1,0.04175365344467641
5716-EZXZN,Female,0,1,1,65,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),99.05,6416.7,0,4-6 Years,98.71846153846154,5,0,1,1,1,0.0,1,0.05047955577990914
6837-BJYDQ,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,61.35,0,0-1 Year,20.45,0,0,0,0,0,0.0,0,0.0
2135-RXIHG,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.65,45.65,1,0-1 Year,45.65,0,1,0,0,0,0.0,0,0.0
6440-DKQGE,Male,0,0,1,30,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),64.5,1929.95,0,2-4 Years,64.33166666666666,3,0,1,0,1,0.0,1,0.046511627906976744
3466-BYAVD,Male,0,1,1,15,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,69.5,1071.4,0,1-2 Years,71.42666666666668,4,1,0,0,1,0.0,0,0.05755395683453238
3780-YVMFA,Female,0,1,1,8,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,68.55,564.35,0,0-1 Year,70.54375,3,1,0,0,1,0.0,0,0.0437636761487965
3874-EQOEP,Male,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,95.0,655.5,1,0-1 Year,93.64285714285714,3,1,0,1,0,0.0,0,0.031578947368421054
1679-JRFBR,Female,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),108.15,7930.55,0,4-6 Years,113.29357142857144,6,0,1,1,1,0.0,1,0.055478502080443824
9073-ZZIAY,Male,0,1,1,62,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,86.1,5215.25,0,4-6 Years,84.11693548387096,6,0,0,0,1,0.0,1,0.0696864111498258
3077-RSNTJ,Female,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,113.5,0,0-1 Year,18.916666666666668,0,1,0,0,1,0.0,0,0.0
6551-GNYDG,Female,0,1,1,14,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),80.9,1152.8,0,1-2 Years,82.34285714285714,1,1,1,1,1,0.0,0,0.012360939431396786
9167-APMXZ,Female,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,0,1-2 Years,82.81590909090909,2,1,1,1,0,0.0,0,0.023767082590612002
2749-CTKAJ,Male,0,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,419.9,0,1-2 Years,19.08636363636364,0,0,0,0,1,0.0,0,0.0
6371-NZYEG,Male,0,1,1,16,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,0,Mailed check,64.25,1024.0,0,1-2 Years,64.0,3,0,0,0,1,0.0,0,0.04669260700389105
7554-NEWDD,Male,0,0,0,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,251.6,0,0-1 Year,25.16,1,0,1,0,0,0.0,0,0.038910505836575876
8992-VONJD,Female,0,0,1,13,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,56.0,764.55,0,1-2 Years,58.81153846153846,2,1,0,0,1,0.0,0,0.03571428571428571
0867-MKZVY,Female,0,1,0,20,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,82.4,1592.35,1,1-2 Years,79.61749999999999,2,1,0,1,1,0.0,0,0.024271844660194174
4482-EWFMI,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,135.2,0,0-1 Year,67.6,0,1,0,1,0,0.0,0,0.0
4648-YPBTM,Male,0,0,0,53,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),73.9,3958.25,0,4-6 Years,74.68396226415095,5,0,1,0,0,0.0,1,0.06765899864682003
2907-ILJBN,Female,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,233.9,0,0-1 Year,21.263636363636365,0,0,0,0,1,0.0,0,0.0
6345-FZOQH,Male,0,1,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,1363.45,0,4-6 Years,19.76014492753623,0,0,0,0,1,0.0,1,0.0
3376-BMGFE,Female,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.9,273.0,1,0-1 Year,68.25,0,1,1,1,0,0.0,0,0.0
5997-OPVFA,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.05,6254.45,0,4-6 Years,86.86736111111111,7,0,1,0,1,0.0,1,0.07860752386299832
3445-HXXGF,Male,1,1,0,58,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,45.3,2651.2,1,4-6 Years,45.710344827586205,3,1,0,0,1,45.3,1,0.06622516556291391
1159-WFSGR,Female,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.4,321.4,0,1-2 Years,20.0875,0,1,0,0,1,0.0,0,0.0
7654-YWJUF,Male,0,1,0,43,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Bank transfer (automatic),84.25,3539.25,0,2-4 Years,82.30813953488372,3,0,1,1,1,0.0,1,0.03560830860534125
1875-QIVME,Female,0,1,0,2,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.4,242.8,1,0-1 Year,121.4,5,1,0,1,1,0.0,0,0.047892720306513405
6727-IOTLZ,Male,0,1,0,14,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.95,1181.75,0,1-2 Years,84.41071428571429,5,0,0,0,1,0.0,0,0.06101281269066504
0691-JVSYA,Female,0,1,0,53,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),94.85,5000.2,1,4-6 Years,94.3433962264151,3,0,1,1,1,0.0,1,0.0316288877174486
5918-VUKWP,Female,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,654.55,0,2-4 Years,20.4546875,0,0,1,0,0,0.0,1,0.0
1744-JHKYS,Female,0,1,0,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,24.7,780.2,0,2-4 Years,22.947058823529414,1,1,0,0,1,0.0,1,0.04048582995951417
2656-FMOKZ,Female,1,0,0,15,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.45,1145.7,1,1-2 Years,76.38000000000001,1,1,0,1,0,74.45,0,0.013431833445265278
2070-FNEXE,Female,1,0,0,7,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),76.45,503.6,1,0-1 Year,71.94285714285715,1,1,1,1,0,76.45,0,0.013080444735120994
5947-SGKCL,Female,0,1,1,15,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,0,1-2 Years,103.95,5,1,1,1,1,0.0,0,0.0474608448030375
3712-PKXZA,Male,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,1252.0,0,4-6 Years,20.524590163934427,0,0,1,0,1,0.0,1,0.0
6317-YPKDH,Female,0,0,0,1,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),29.95,29.95,1,0-1 Year,29.95,1,1,1,0,0,0.0,0,0.0333889816360601
6582-OIVSP,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.3,45.3,0,0-1 Year,45.3,0,1,0,0,0,0.0,0,0.0
9367-WXLCH,Male,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),84.5,662.65,1,0-1 Year,82.83125,2,1,1,1,0,0.0,0,0.023668639053254437
5524-KHNJP,Male,0,1,1,33,1,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),74.75,2453.3,0,2-4 Years,74.34242424242424,4,0,1,0,1,0.0,1,0.05351170568561873
1918-ZBFQJ,Female,0,0,0,13,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.25,1111.65,1,1-2 Years,85.51153846153846,2,1,0,1,0,0.0,0,0.025236593059936908
1024-GUALD,Female,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.8,24.8,1,0-1 Year,24.8,0,1,0,0,1,0.0,0,0.0
4827-USJHP,Male,0,0,0,20,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,51.8,1023.85,0,1-2 Years,51.1925,1,1,0,0,0,0.0,0,0.019305019305019305
8167-GJLRN,Male,0,0,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,30.4,82.15,0,0-1 Year,27.383333333333336,1,1,0,0,0,0.0,0,0.03289473684210526
0956-SYCWG,Female,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.65,244.8,0,1-2 Years,18.83076923076923,0,0,0,0,0,0.0,0,0.0
8017-UVSZU,Female,0,1,0,40,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),56.6,2379.1,0,2-4 Years,59.4775,2,1,1,0,1,0.0,1,0.0353356890459364
7100-FQPRV,Male,0,1,1,43,1,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,1,Credit card (automatic),71.9,3173.35,0,2-4 Years,73.79883720930232,4,0,1,0,1,0.0,1,0.05563282336578581
2472-OVKUP,Male,0,1,0,6,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,91.0,531.0,1,0-1 Year,88.5,3,1,0,1,1,0.0,0,0.03296703296703297
2984-RGEYA,Female,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1375.4,0,4-6 Years,19.933333333333334,0,0,1,0,1,0.0,1,0.0
9680-NIAUV,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),109.7,8129.3,0,4-6 Years,112.90694444444443,6,0,1,1,1,0.0,1,0.05469462169553327
2146-EGVDT,Male,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.3,1192.7,0,4-6 Years,20.215254237288136,0,0,1,0,1,0.0,1,0.0
2604-IJPDU,Female,0,1,0,20,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,96.55,1901.65,0,1-2 Years,95.0825,4,1,0,1,1,0.0,0,0.041429311237700675
9178-JHUVJ,Male,0,1,1,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,587.4,0,1-2 Years,24.475,1,0,1,0,1,0.0,1,0.04149377593360996
6168-YBYNP,Male,0,0,0,59,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.35,6519.75,0,4-6 Years,110.5042372881356,6,1,0,1,0,0.0,1,0.053884149079479124
7255-SSFBC,Male,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),112.25,8041.65,0,4-6 Years,111.68958333333332,6,0,1,1,1,0.0,1,0.053452115812917596
3645-DEYGF,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,20.75,0,0-1 Year,20.75,0,1,0,0,1,0.0,0,0.0
9323-HGFWY,Female,0,1,0,27,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Credit card (automatic),101.9,2681.15,0,2-4 Years,99.30185185185184,4,0,1,1,1,0.0,1,0.03925417075564278
8544-GOQSH,Female,0,0,0,14,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),80.05,1112.3,0,1-2 Years,79.45,2,1,1,1,0,0.0,0,0.0249843847595253
3363-DTIVD,Male,0,1,1,71,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Electronic check,105.55,7405.5,0,4-6 Years,104.30281690140843,5,0,0,1,1,0.0,1,0.047370914258645196
7018-WBJNK,Male,0,0,1,13,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),78.3,1033.95,0,1-2 Years,79.53461538461539,1,1,1,1,1,0.0,0,0.01277139208173691
9142-KZXOP,Male,0,0,0,44,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),68.85,2958.95,0,2-4 Years,67.24886363636364,0,1,1,1,0,0.0,1,0.0
7674-YTAFD,Female,0,0,0,33,1,No,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),79.95,2684.85,0,2-4 Years,81.35909090909091,2,0,1,1,0,0.0,1,0.025015634771732333
6348-SNFUS,Male,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),55.45,4179.2,0,4-6 Years,58.04444444444445,5,0,1,0,1,0.0,1,0.09017132551848511
1285-OKIPP,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.9,79.9,1,0-1 Year,79.9,1,1,0,1,0,0.0,0,0.012515644555694618
7825-ECJRF,Female,0,0,0,19,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.6,1934.45,1,1-2 Years,101.81315789473685,5,1,0,1,0,0.0,0,0.04690431519699813
1347-KTTTA,Male,0,1,0,64,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),102.45,6654.1,0,4-6 Years,103.9703125,5,0,1,1,1,0.0,1,0.04880429477794046
7841-TZDMQ,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),46.0,84.5,1,0-1 Year,42.25,0,1,1,0,0,0.0,0,0.0
4195-NZGTA,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.25,25.25,0,0-1 Year,25.25,0,1,0,0,0,0.0,0,0.0
7157-SMCFK,Male,0,0,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,1124.2,0,4-6 Years,18.42950819672131,0,0,0,0,1,0.0,1,0.0
4709-LKHYG,Female,0,1,1,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.0,540.05,0,2-4 Years,18.622413793103448,0,0,0,0,1,0.0,1,0.0
2504-DSHIH,Male,1,1,0,23,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.8,1975.85,0,1-2 Years,85.90652173913043,2,1,0,1,1,86.8,0,0.02304147465437788
0699-NDKJM,Female,0,1,0,57,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0,4-6 Years,60.30614035087719,5,1,1,0,1,0.0,1,0.0851063829787234
9286-BHDQG,Male,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),45.25,3139.8,0,4-6 Years,43.60833333333333,4,0,1,0,1,0.0,1,0.08839779005524862
0230-WEQUW,Male,0,1,0,66,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),56.6,3789.2,0,4-6 Years,57.41212121212121,5,0,1,0,1,0.0,1,0.08833922261484099
2040-LDIWQ,Male,0,1,1,65,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.2,5324.5,0,4-6 Years,81.91538461538461,6,0,1,0,1,0.0,1,0.07125890736342043
6496-JDSSB,Female,0,0,0,8,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.0,624.6,0,0-1 Year,78.075,1,1,1,1,0,0.0,0,0.0125
9408-SSNVZ,Female,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,268.35,1,0-1 Year,67.0875,0,1,0,1,0,0.0,0,0.0
4443-EMBNA,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,1836.9,0,4-6 Years,25.87183098591549,1,0,1,0,1,0.0,1,0.04040404040404041
6469-MRVET,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.2,20.2,0,0-1 Year,20.2,0,0,0,0,1,0.0,0,0.0
0742-MOABM,Male,0,1,0,4,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.05,179.35,1,0-1 Year,44.8375,1,1,0,0,1,0.0,0,0.01998001998001998
5961-VUSRV,Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.35,219.35,0,0-1 Year,18.279166666666665,0,0,1,0,0,0.0,0,0.0
6778-JFCMK,Male,0,0,0,24,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,1,Mailed check,50.6,1288.75,0,1-2 Years,53.69791666666666,3,0,0,0,0,0.0,1,0.05928853754940711
6341-JVQGF,Female,0,1,1,31,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,81.15,2545.75,0,2-4 Years,82.12096774193549,5,0,0,0,1,0.0,1,0.061614294516327786
2232-DMLXU,Female,0,1,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.2,55.2,1,0-1 Year,55.2,1,1,0,0,1,0.0,0,0.018115942028985508
4811-JBUVU,Male,0,0,0,30,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),89.9,2723.15,0,2-4 Years,90.77166666666668,3,1,1,1,0,0.0,1,0.03337041156840934
0945-TSONX,Female,0,1,1,47,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.3,4107.25,0,2-4 Years,87.38829787234043,6,0,1,0,1,0.0,1,0.07033997655334115
2651-ZCBXV,Male,0,0,0,54,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.0,5760.65,0,4-6 Years,106.6787037037037,6,0,1,1,0,0.0,1,0.05555555555555555
3316-UWXUY,Male,0,0,0,50,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),93.5,4747.5,0,4-6 Years,94.95,4,1,1,1,0,0.0,1,0.0427807486631016
8937-RDTHP,Male,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,84.6,84.6,1,0-1 Year,84.6,2,1,0,1,0,0.0,0,0.023640661938534282
7083-MIOPC,Female,0,0,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,1566.9,0,4-6 Years,21.762500000000003,0,0,1,0,0,0.0,1,0.0
1984-GPTEH,Female,0,0,0,29,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,25.15,702.0,0,2-4 Years,24.20689655172414,1,1,0,0,0,0.0,1,0.039761431411530816
1251-KRREG,Male,0,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,54.4,114.1,1,0-1 Year,57.05,2,1,0,0,0,0.0,0,0.03676470588235294
0621-JFHOL,Female,0,0,0,10,0,No phone service,DSL,No,No,No,Yes,No,No,Two year,1,Mailed check,29.6,299.05,0,0-1 Year,29.905,1,0,0,0,0,0.0,0,0.03378378378378378
9903-LYSAB,Male,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.15,1305.95,0,1-2 Years,72.55277777777778,1,1,0,1,1,0.0,0,0.01367053998632946
